"STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","HPCP","Measurement.Flag","Quality.Flag","DateTime"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660120 10:00",0.01," "," ","1966-01-20 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660120 16:00",0.01," "," ","1966-01-20 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660120 17:00",0.01," "," ","1966-01-20 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660131 18:00",0.01," "," ","1966-01-31 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660131 19:00",0.02," "," ","1966-01-31 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660131 20:00",0.01," "," ","1966-01-31 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660131 22:00",0.01," "," ","1966-01-31 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660201 01:00",0,"g"," ","1966-02-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660208 06:00",0.01," "," ","1966-02-08 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660208 07:00",0.06," "," ","1966-02-08 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660208 08:00",0.08," "," ","1966-02-08 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660208 09:00",0.13," "," ","1966-02-08 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660208 10:00",0.05," "," ","1966-02-08 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 17:00",0.02," "," ","1966-02-12 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 18:00",0.1," "," ","1966-02-12 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 19:00",0.05," "," ","1966-02-12 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 20:00",0.1," "," ","1966-02-12 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 21:00",0.09," "," ","1966-02-12 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 22:00",0.08," "," ","1966-02-12 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660212 23:00",0.05," "," ","1966-02-12 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 00:00",0.04," "," ","1966-02-13 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 01:00",0.01," "," ","1966-02-13 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 02:00",0.02," "," ","1966-02-13 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 03:00",0.02," "," ","1966-02-13 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 04:00",0.01," "," ","1966-02-13 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 05:00",0.01," "," ","1966-02-13 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 06:00",0.01," "," ","1966-02-13 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 07:00",0.01," "," ","1966-02-13 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660213 08:00",0.04," "," ","1966-02-13 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660221 19:00",0.01," "," ","1966-02-21 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660221 20:00",0.02," "," ","1966-02-21 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660221 21:00",0.06," "," ","1966-02-21 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660221 22:00",0.04," "," ","1966-02-21 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660221 23:00",0.02," "," ","1966-02-21 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660222 00:00",0.01," "," ","1966-02-22 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660222 02:00",0.01," "," ","1966-02-22 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660222 03:00",0.01," "," ","1966-02-22 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660226 22:00",0.05," "," ","1966-02-26 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660226 23:00",0.02," "," ","1966-02-26 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660227 00:00",0.01," "," ","1966-02-27 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660227 02:00",0.02," "," ","1966-02-27 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660301 01:00",0,"g"," ","1966-03-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660303 02:00",0.01," "," ","1966-03-03 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660303 03:00",0.02," "," ","1966-03-03 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660321 20:00",0.01," "," ","1966-03-21 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660321 21:00",0.07," "," ","1966-03-21 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660321 22:00",0.08," "," ","1966-03-21 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660321 23:00",0.07," "," ","1966-03-21 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660401 01:00",0,"g"," ","1966-04-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660404 05:00",0.02," "," ","1966-04-04 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660404 06:00",0.02," "," ","1966-04-04 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660404 07:00",0.02," "," ","1966-04-04 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660404 08:00",0.04," "," ","1966-04-04 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660411 18:00",0.08," "," ","1966-04-11 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660411 19:00",0.05," "," ","1966-04-11 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660411 20:00",0.01," "," ","1966-04-11 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660411 23:00",0.01," "," ","1966-04-11 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660413 14:00",0.03," "," ","1966-04-13 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660413 15:00",0.05," "," ","1966-04-13 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660413 20:00",0.01," "," ","1966-04-13 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660413 21:00",0.01," "," ","1966-04-13 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660413 22:00",0.02," "," ","1966-04-13 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 08:00",0.01," "," ","1966-04-17 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 09:00",0.04," "," ","1966-04-17 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 10:00",0.03," "," ","1966-04-17 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 11:00",0.02," "," ","1966-04-17 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 12:00",0.02," "," ","1966-04-17 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 13:00",0.06," "," ","1966-04-17 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 15:00",0.01," "," ","1966-04-17 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 16:00",0.01," "," ","1966-04-17 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 17:00",0.08," "," ","1966-04-17 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 18:00",0.02," "," ","1966-04-17 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 19:00",0.01," "," ","1966-04-17 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 20:00",0.02," "," ","1966-04-17 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 21:00",0.01," "," ","1966-04-17 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660417 23:00",0.01," "," ","1966-04-17 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 00:00",0.01," "," ","1966-04-18 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 01:00",0.02," "," ","1966-04-18 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 02:00",0.04," "," ","1966-04-18 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 03:00",0.02," "," ","1966-04-18 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 04:00",0.01," "," ","1966-04-18 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 19:00",0.11," "," ","1966-04-18 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 20:00",0.03," "," ","1966-04-18 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 21:00",0.05," "," ","1966-04-18 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 22:00",0.04," "," ","1966-04-18 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660418 23:00",0.1," "," ","1966-04-18 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 00:00",0.02," "," ","1966-04-19 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 01:00",0.03," "," ","1966-04-19 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 02:00",0.06," "," ","1966-04-19 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 03:00",0.01," "," ","1966-04-19 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 06:00",0.03," "," ","1966-04-19 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 07:00",0.01," "," ","1966-04-19 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 08:00",0.01," "," ","1966-04-19 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 09:00",0.03," "," ","1966-04-19 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660419 10:00",0.01," "," ","1966-04-19 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660422 15:00",0.03," "," ","1966-04-22 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660422 16:00",0.01," "," ","1966-04-22 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660422 17:00",0.03," "," ","1966-04-22 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660422 18:00",0.01," "," ","1966-04-22 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660501 01:00",0,"g"," ","1966-05-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660509 16:00",0.11," "," ","1966-05-09 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660509 20:00",0.18," "," ","1966-05-09 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660509 21:00",0.01," "," ","1966-05-09 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660511 18:00",0.13," "," ","1966-05-11 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660511 19:00",0.02," "," ","1966-05-11 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660511 20:00",0.01," "," ","1966-05-11 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 01:00",0.01," "," ","1966-05-12 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 02:00",0.01," "," ","1966-05-12 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 03:00",0.02," "," ","1966-05-12 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 05:00",0.01," "," ","1966-05-12 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 06:00",0.02," "," ","1966-05-12 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 07:00",0.03," "," ","1966-05-12 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 08:00",0.04," "," ","1966-05-12 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 09:00",0.05," "," ","1966-05-12 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 10:00",0.04," "," ","1966-05-12 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660512 11:00",0.01," "," ","1966-05-12 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660601 01:00",0,"g"," ","1966-06-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660608 21:00",0.06," "," ","1966-06-08 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660608 22:00",0.07," "," ","1966-06-08 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660608 23:00",0.07," "," ","1966-06-08 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 00:00",0.08," "," ","1966-06-09 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 01:00",0.29," "," ","1966-06-09 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 02:00",0.08," "," ","1966-06-09 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 03:00",0.08," "," ","1966-06-09 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 04:00",0.02," "," ","1966-06-09 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 07:00",0.05," "," ","1966-06-09 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 17:00",0.04," "," ","1966-06-09 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 18:00",0.01," "," ","1966-06-09 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 22:00",0.01," "," ","1966-06-09 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660609 23:00",0.02," "," ","1966-06-09 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660610 02:00",0.01," "," ","1966-06-10 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660610 03:00",0.01," "," ","1966-06-10 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660616 03:00",0.03," "," ","1966-06-16 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660616 04:00",0.02," "," ","1966-06-16 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660616 07:00",0.01," "," ","1966-06-16 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660616 08:00",0.01," "," ","1966-06-16 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660616 09:00",0.01," "," ","1966-06-16 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660616 12:00",0.02," "," ","1966-06-16 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660617 14:00",0.01," "," ","1966-06-17 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660617 15:00",0.05," "," ","1966-06-17 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660617 18:00",0.01," "," ","1966-06-17 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660621 20:00",0.04," "," ","1966-06-21 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660622 14:00",0.03," "," ","1966-06-22 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660622 15:00",0.02," "," ","1966-06-22 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660622 17:00",0.11," "," ","1966-06-22 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660701 01:00",0,"g"," ","1966-07-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660701 13:00",0.37," "," ","1966-07-01 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660720 15:00",0.03," "," ","1966-07-20 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660720 16:00",0.01," "," ","1966-07-20 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660720 19:00",0.03," "," ","1966-07-20 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660722 14:00",0.25," "," ","1966-07-22 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660722 15:00",0.03," "," ","1966-07-22 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660724 15:00",0.03," "," ","1966-07-24 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660728 13:00",0.07," "," ","1966-07-28 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660728 14:00",0.02," "," ","1966-07-28 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660728 15:00",0.01," "," ","1966-07-28 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660731 23:00",0.05," "," ","1966-07-31 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660801 01:00",0,"g"," ","1966-08-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660801 18:00",0.03," "," ","1966-08-01 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660801 19:00",0.02," "," ","1966-08-01 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660802 16:00",0.02," "," ","1966-08-02 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660802 17:00",0.07," "," ","1966-08-02 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660829 17:00",0.11," "," ","1966-08-29 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660830 16:00",0.01," "," ","1966-08-30 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660830 17:00",0.07," "," ","1966-08-30 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 00:00",0.12," "," ","1966-09-01 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 01:00",0.01," "," ","1966-09-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 02:00",0.01," "," ","1966-09-01 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 15:00",0.62," "," ","1966-09-01 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 16:00",0.18," "," ","1966-09-01 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 17:00",0.1," "," ","1966-09-01 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 21:00",0.42," "," ","1966-09-01 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660901 22:00",0.03," "," ","1966-09-01 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660902 00:00",0.01," "," ","1966-09-02 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660902 01:00",0.01," "," ","1966-09-02 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660902 02:00",0.1," "," ","1966-09-02 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660902 03:00",0.07," "," ","1966-09-02 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660902 04:00",0.03," "," ","1966-09-02 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660907 14:00",0.06," "," ","1966-09-07 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660912 14:00",0.07," "," ","1966-09-12 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660912 15:00",0.02," "," ","1966-09-12 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660912 16:00",0.06," "," ","1966-09-12 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660914 04:00",0.02," "," ","1966-09-14 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660914 05:00",0.03," "," ","1966-09-14 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660914 06:00",0.1," "," ","1966-09-14 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660914 07:00",0.02," "," ","1966-09-14 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660914 08:00",0.03," "," ","1966-09-14 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660915 15:00",NA,"a"," ","1966-09-15 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660915 20:00",0.37,"A"," ","1966-09-15 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660926 21:00",0.04," "," ","1966-09-26 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660926 22:00",0.01," "," ","1966-09-26 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660926 23:00",0.05," "," ","1966-09-26 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660927 00:00",0.04," "," ","1966-09-27 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660927 01:00",0.11," "," ","1966-09-27 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660927 02:00",0.05," "," ","1966-09-27 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660927 03:00",0.02," "," ","1966-09-27 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660927 04:00",0.03," "," ","1966-09-27 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660929 23:00",0.02," "," ","1966-09-29 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660930 00:00",0.01," "," ","1966-09-30 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660930 01:00",0.04," "," ","1966-09-30 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660930 02:00",0.06," "," ","1966-09-30 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660930 03:00",0.04," "," ","1966-09-30 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660930 04:00",0.03," "," ","1966-09-30 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19660930 05:00",0.02," "," ","1966-09-30 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661001 01:00",0,"g"," ","1966-10-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661013 21:00",NA,"a"," ","1966-10-13 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661014 09:00",0.52,"A"," ","1966-10-14 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 13:00",0.01," "," ","1966-10-31 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 14:00",0.01," "," ","1966-10-31 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 15:00",0.01," "," ","1966-10-31 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 16:00",0.04," "," ","1966-10-31 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 17:00",0.04," "," ","1966-10-31 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 18:00",0.15," "," ","1966-10-31 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661031 19:00",0.01," "," ","1966-10-31 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661101 01:00",0,"g"," ","1966-11-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 03:00",0.02," "," ","1966-11-04 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 07:00",0.02," "," ","1966-11-04 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 08:00",0.01," "," ","1966-11-04 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 09:00",0.02," "," ","1966-11-04 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 10:00",0.01," "," ","1966-11-04 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 11:00",0.02," "," ","1966-11-04 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 12:00",0.03," "," ","1966-11-04 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661104 13:00",0.02," "," ","1966-11-04 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19661108 18:00",0.05," "," ","1966-11-08 18:00:00"
