StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       05,      00,   200309,   1.44,   56.7,  -4.44,  -4.44,   -.15,  -4.44,      7,    266,    .11,    -.1,  -1.03,   -.59,   -.28,   -.35,  -2.18,   41.3,   72.1,
       05,      00,   200310,    .37,   51.5,  -4.98,  -4.98,     -3,  -4.98,      0,    419,  -1.67,   -.91,   -.85,   -.96,   -.42,   -.81,  -2.11,   35.6,   67.3,
       05,      00,   200311,   1.34,     33,  -4.29,  -4.29,    .54,  -4.03,      0,    956,    .62,   -.76,   -.53,   -.73,   -.47,    -.7,  -2.04,   21.3,   44.7,
       05,      00,   200312,    .91,   28.6,  -4.12,  -4.12,   -.84,  -4.12,      0,   1104,   -.24,    .17,   -.86,  -1.22,    -.9,   -.62,   -2.1,   15.7,   41.5,
       05,      00,   200401,     .9,   26.2,  -4.04,  -4.04,  -1.01,  -4.04,      0,   1162,   -.17,   -.37,    .04,   -.78,   -.91,   -.44,  -2.08,     13,   39.3,
       05,      00,   200402,   1.27,   26.3,  -3.72,  -3.72,    -.3,  -3.72,      0,   1064,    .49,    .11,   -.14,   -.63,   -.78,   -.53,   -1.8,   13.7,   38.8,
       05,      00,   200403,    .61,   41.9,  -4.74,  -4.74,  -4.22,  -4.74,      0,    716,  -1.62,   -.94,   -.92,  -1.27,  -1.52,  -1.16,  -1.87,     27,   56.7,
       05,      00,   200404,   3.15,   44.4,  -3.65,  -3.65,   1.82,   -2.9,      0,    612,   1.41,    .54,    .63,    .42,   -.31,   -.54,   -1.3,   31.4,   57.4,
       05,      00,   200405,     .7,   54.8,  -4.48,  -4.48,  -3.63,  -4.48,      5,    317,  -1.86,    .15,    -.5,   -.54,   -.82,   -.93,  -1.21,   39.8,   69.9,
       05,      00,   200406,   1.99,   60.8,    .04,  -3.98,    .13,  -3.87,     30,    168,    .78,   -.65,    .42,   -.12,   -.53,   -.96,    -.9,     46,   75.7,
       05,      00,   200407,   2.36,   65.9,    .18,  -3.43,    .41,   -3.1,     77,     41,    .43,     .8,   -.32,    .08,    .07,   -.46,   -.53,   51.4,   80.5,
       05,      00,   200408,   1.85,   63.2,    .16,  -3.08,      0,   -2.7,     34,     88,   -.22,    .13,    .48,   -.12,   -.16,   -.44,   -.39,   48.7,   77.8,
       05,      00,   200409,   2.17,   57.7,    .75,  -2.15,   1.84,  -1.03,     15,    215,   1.04,    .63,     .7,    .72,    .26,   -.12,   -.42,   43.3,   72.1,
       05,      00,   200410,   1.47,   46.9,    .83,  -1.78,    .44,    -.5,      0,    546,    .31,    .82,    .58,    .09,    .35,    .33,   -.45,   34.1,   59.7,
       05,      00,   200411,   1.69,   33.8,   1.27,  -1.07,   1.58,    .74,      0,    930,   1.22,    .85,    1.2,   1.07,    .51,    .44,   -.27,   22.7,   44.9,
       05,      00,   200412,    .77,   28.4,    .95,  -1.14,   -.56,    .39,      0,   1106,   -.59,    .46,    .39,     .7,    .76,    .37,   -.17,     16,   40.9,
       05,      00,   200501,   1.97,   30.2,   1.65,   1.65,   2.39,   1.65,      0,   1076,   1.65,    .89,   1.34,   1.25,    .59,     .8,    .27,     19,   41.4,
       05,      00,   200502,   1.06,   31.3,   1.79,   1.79,    .93,   1.79,      0,    935,    .02,   1.24,     .7,   1.48,   1.31,    .68,    .13,     19,   43.5,
       05,      00,   200503,    1.4,   35.2,   1.79,   1.79,    .56,   1.79,      0,    913,   -.01,   -.06,    .92,    .92,    1.1,   1.02,   -.13,     22,   48.3,
       05,      00,   200504,   1.97,   43.4,   1.81,   1.81,    .63,   1.81,      0,    649,    .39,     .2,    .14,    .85,    .98,    .53,   -.01,   29.4,   57.5,
       05,      00,   200505,   1.49,   53.2,   1.24,   1.24,  -1.16,    .61,      2,    374,   -.54,   -.16,    -.2,    .16,    .78,    .83,   -.07,   38.8,   67.6,
       05,      00,   200506,    2.2,   60.9,   1.74,   1.74,   1.88,   1.74,     43,    146,   1.03,     .3,    .31,    .66,    .71,    .92,   -.01,     46,   75.9,
       05,      00,   200507,   1.05,     70,   -.63,    .92,   -1.9,   -.08,    185,      6,  -1.78,   -.35,   -.59,   -.43,    .24,    .42,   -.04,   53.3,   86.8,
       05,      00,   200508,   2.23,   65.1,   -.41,    .99,    .48,     .2,     68,     53,    .38,   -.88,    -.1,   -.28,    .03,    .59,     .1,   50.7,   79.4,
       05,      00,   200509,   1.35,   60.2,   -.56,    .69,   -.59,   -.38,     32,    158,   -.02,     .2,   -.74,   -.27,    .14,    .28,    .04,     45,   75.3,
       05,      00,   200510,   2.33,   48.3,     .7,   1.32,   2.11,   1.08,      0,    515,   1.25,    .85,    .86,    .14,    .15,    .62,    .59,   34.7,   61.9,
       05,      00,   200511,    .89,   37.5,   -.35,    .84,  -1.05,    .05,      0,    805,   -.26,    .91,    .67,    .32,    .07,     .3,    .44,   24.1,     51,
       05,      00,   200512,   1.01,     26,   -.45,    .62,    -.4,   -.36,      0,   1206,   -.02,   -.33,    .68,   -.13,    .06,    .37,    .51,   13.4,   38.6,
       05,      00,   200601,    .97,   29.9,   -.58,   -.58,   -.55,   -.58,      0,   1032,   -.01,   -.11,    -.3,    .51,   -.08,   -.02,    .55,   16.4,   43.5,
       05,      00,   200602,    .46,     28,  -1.18,  -1.18,  -1.96,  -1.18,      0,   1046,   -1.7,  -1.07,   -.95,   -.07,   -.17,   -.27,    .32,   13.4,   42.6,
       05,      00,   200603,   1.62,   34.9,   -1.3,   -1.3,   -.74,   -1.3,      0,    936,    .36,   -.62,   -.57,    .09,   -.45,   -.18,     .6,   21.7,     48,
       05,      00,   200604,    .91,   47.1,  -2.16,  -2.16,  -2.99,  -2.16,      0,    529,  -1.38,   -.67,  -1.34,  -1.19,   -.34,   -.61,   -.06,   31.3,   62.8,
       05,      00,   200605,    .91,   55.6,   -3.2,   -3.2,  -3.79,   -3.2,      9,    299,  -1.46,  -1.98,  -1.36,  -1.79,   -.94,   -.82,    .01,   39.9,   71.3,
       05,      00,   200606,    .81,   65.7,  -4.17,  -4.17,  -3.88,  -4.17,    106,     64,  -1.11,  -2.01,   -2.2,  -1.97,  -1.14,  -1.33,   -.31,   49.4,   82.1,
       05,      00,   200607,      3,   69.6,   -.04,  -3.78,   -.12,  -3.76,    174,      8,   1.45,    .26,   -.61,   -1.3,  -1.26,   -.61,   -.16,   55.5,   83.8,
       05,      00,   200608,   2.66,   65.6,     .3,  -3.09,    .89,  -2.67,     83,     40,   1.04,   1.59,    .69,    -.5,   -.83,   -.42,    .11,   52.2,   79.1,
       05,      00,   200609,   2.19,   53.5,      1,  -2.03,   2.21,   -.71,      1,    337,   1.06,    1.4,   1.77,   -.17,   -.42,   -.07,    .08,   39.6,   67.5,
       05,      00,   200610,   2.83,   44.9,   2.16,   -.57,   3.77,   2.13,      0,    615,   1.71,   1.82,   1.94,    .99,    .28,    .16,    .45,   32.2,   57.6,
       05,      00,   200611,     .8,   36.5,   1.67,   -.77,   -.78,   1.45,      0,    849,   -.45,   1.29,   1.52,   1.44,     .4,    .09,    .19,   22.9,   50.1,
       05,      00,   200612,   1.51,   26.8,   1.95,   1.95,   1.35,   1.95,      0,   1172,     .9,    .25,   1.57,   2.25,    .53,    .26,    .44,   15.3,   38.4,
       05,      00,   200701,      1,   19.4,   1.89,   1.89,    .42,   1.89,      0,   1425,    .05,    .61,    .22,   1.92,    .95,    .28,     .2,    6.9,   31.9,
       05,      00,   200702,    .96,   27.7,   1.83,   1.83,    .42,   1.83,      0,   1050,   -.22,    -.2,    .32,    1.6,   1.55,    .45,    .15,   16.3,   39.1,
       05,      00,   200703,   1.09,   40.5,   -.55,   1.09,  -1.66,    .22,      0,    741,   -.57,   -.67,   -.57,    .78,   1.92,    .26,    .03,   26.8,   54.2,
       05,      00,   200704,   2.08,   43.3,   -.29,   1.19,    .62,    .58,      0,    662,     .5,    .01,   -.13,   -.07,   1.39,    .71,    .07,   30.1,   56.6,
       05,      00,   200705,   2.09,   53.5,   -.22,    1.1,     .1,    .49,      2,    347,    .23,    .39,    .08,     .2,   1.04,   1.17,    .25,   39.5,   67.4,
       05,      00,   200706,   1.17,   62.9,   -.32,    .87,   -.35,    .08,     56,    112,   -.39,   -.07,    .11,   -.25,    .49,   1.32,   -.02,   47.2,   78.5,
       05,      00,   200707,      2,   69.7,   -.39,    .67,   -.33,   -.25,    175,      6,   -.16,   -.44,   -.15,   -.31,   -.18,    .95,    .21,   54.6,   84.8,
       05,      00,   200708,   2.41,   68.8,    .19,    .79,    .56,    .09,    148,     14,    .66,    .34,   -.02,   -.03,    .11,    .85,     .3,   54.5,   83.2,
       05,      00,   200709,    1.8,   59.7,    .38,    .91,    .62,    .39,     25,    173,    .59,    .82,    .57,    .38,    .08,     .7,    .41,   44.9,   74.4,
       05,      00,   200710,   1.13,   48.3,    -.2,    .62,    -.6,   -.13,      0,    497,   -.16,    .22,    .47,    .12,      0,    .08,    .03,   33.3,   63.4,
       05,      00,   200711,     .4,   38.1,  -1.09,  -1.09,  -2.74,  -1.09,      0,    812,  -1.39,   -.99,   -.35,   -.28,   -.23,   -.11,   -.11,     23,   53.1,
       05,      00,   200712,   2.58,   22.4,   1.04,   1.04,   3.12,   1.04,      0,   1318,   2.32,   1.16,    .56,    .71,    .55,    .28,    .38,   11.1,   33.6,
       05,      00,   200801,    1.6,   20.9,   1.42,   1.42,   1.46,   1.42,      0,   1342,   1.12,   2.32,   1.48,   1.25,    .69,    .52,    .57,    8.4,   33.4,
       05,      00,   200802,   1.44,   27.6,    1.8,    1.8,   1.58,    1.8,      0,   1022,    .84,   1.26,   2.59,   1.35,    .87,    .68,    .82,     15,   40.2,
       05,      00,   200803,   1.01,   33.9,    .01,   1.63,    .04,   1.57,      0,    945,   -.73,   -.07,    .55,    .76,    .89,    .67,    .67,   20.1,   47.8,
       05,      00,   200804,   1.14,   40.9,   -.19,   1.27,   -.57,    .86,      0,    719,    -.8,  -1.15,   -.66,    .41,    .54,    .28,    .79,   25.9,   55.8,
       05,      00,   200805,   1.55,     51,   -.36,    .95,   -.56,    .21,      1,    423,   -.46,   -.89,  -1.12,    .54,    .15,    .06,    .92,   36.3,   65.7,
       05,      00,   200806,    .98,   61.6,   -.55,    .63,   -.68,   -.44,     45,    142,   -.75,   -.83,  -1.16,   -.64,   -.26,   -.02,    .98,   45.5,   77.7,
       05,      00,   200807,   1.48,   69.2,  -1.05,  -1.05,  -1.69,  -1.05,    169,     10,  -1.04,  -1.28,  -1.35,  -1.36,   -.44,   -.21,    .52,   53.5,   84.9,
       05,      00,   200808,   3.14,   65.7,    .89,    .89,   2.66,    .89,     72,     46,   1.75,    .56,      0,   -.82,    .39,    .11,    .67,   51.9,   79.5,
       05,      00,   200809,    1.1,   57.3,   -.24,   -.24,   -.73,    .55,     10,    244,    -.4,    .84,    .18,   -.76,   -.46,   -.15,    .35,   42.5,   72.2,
       05,      00,   200810,   1.27,   47.6,   -.28,   -.28,   -.17,    .44,      0,    542,    .04,   -.31,    .59,   -.43,   -.71,   -.05,   -.12,   32.9,   62.2,
       05,      00,   200811,    .92,   38.3,   -.73,   -.73,  -1.46,   -.73,      0,    782,    -.2,   -.17,   -.39,   -.29,   -.89,    .11,    -.1,   25.3,   51.4,
       05,      00,   200812,   1.83,   25.3,    -.2,    -.2,   1.38,    .46,      0,   1239,   1.38,    .85,    .48,    .37,   -.42,   -.21,    .05,   13.2,   37.4,
       05,      00,   200901,    .98,   28.3,    -.3,    -.3,   -.38,    -.3,      0,   1106,    .01,    .97,    .67,    .81,    -.2,   -.47,    .06,   15.5,   41.1,
       05,      00,   200902,    .78,   32.2,   -.61,   -.61,  -1.01,   -.61,      0,    898,   -.69,   -.51,    .46,   -.16,   -.17,   -.72,      0,   18.6,   45.8,
       05,      00,   200903,   1.13,   37.1,  -1.16,  -1.16,  -1.85,  -1.16,      0,    861,   -.49,    -.9,   -.77,   -.18,   -.08,   -.68,   -.04,   22.7,   51.4,
       05,      00,   200904,   2.36,     42,     .4,   -.64,   1.21,    .23,      0,    689,    .77,    .31,      0,     .3,    .54,   -.21,    .05,   28.7,   55.4,
       05,      00,   200905,   1.94,   54.5,    .18,   -.76,   -.56,    -.2,      3,    334,    .05,    .49,    .19,    .37,   -.01,   -.07,    .02,   41.1,   67.9,
       05,      00,   200906,   2.64,   59.8,   1.12,   1.12,   2.89,   1.12,     30,    177,    1.5,    .97,   1.06,    .53,    .63,    .58,    .46,   46.3,   73.3,
       05,      00,   200907,   2.31,   66.9,   1.63,   1.63,   1.88,   1.63,     88,     36,    .34,   1.36,    .99,    .65,    .81,    .95,    .52,     52,   81.9,
       05,      00,   200908,   1.18,   64.8,   1.11,   1.11,  -1.06,     .5,     58,     61,  -1.32,   -.65,    .42,    .34,    .49,    .19,     .2,   49.4,   80.3,
       05,      00,   200909,   1.46,   57.6,    1.1,    1.1,     .3,    .59,     10,    230,    .14,   -.82,   -.46,    .55,    .16,    .34,    .07,   43.3,   71.9,
       05,      00,   200910,    2.1,   40.8,   1.94,   1.94,   2.87,   1.94,      0,    774,   1.03,    .75,    .04,    .62,    .49,    .66,    .32,   28.5,   53.1,
       05,      00,   200911,    .61,   37.8,   1.28,   1.28,  -1.41,    .55,      0,    811,   -.88,     .4,    .37,    .45,     .4,    .53,    .37,   24.1,   51.5,
       05,      00,   200912,    1.3,   20.4,   1.41,   1.41,     .8,      1,      0,   1377,    .55,   -.32,    .47,   -.07,    .65,    .31,    .07,    8.5,   32.2,
       05,      00,   201001,    .88,   26.1,   1.25,   1.25,   -.04,    .77,      0,   1183,   -.21,    .18,    -.4,    -.3,    .34,    .28,   -.11,   13.2,   38.9,
       05,      00,   201002,   1.21,   24.6,   1.38,   1.38,    .77,   1.16,      0,   1127,    .36,      0,    .23,    .33,    .43,    .42,   -.19,   12.9,   36.3,
       05,      00,   201003,   1.74,   35.2,   1.53,   1.53,    .89,   1.53,      0,    906,    .54,    .59,    .32,    .52,    .01,    .68,   -.03,   22.1,   48.3,
       05,      00,   201004,   2.13,   43.6,   1.69,   1.69,    .93,   1.69,      0,    635,    .55,    .63,    .67,    .22,    .08,    .57,    .28,   30.1,   57.2,
       05,      00,   201005,   1.34,   50.1,   1.23,   1.23,   -.84,    .74,      0,    465,   -.76,   -.15,    .04,    .13,    .21,    .32,    .21,   36.1,   64.2,
       05,      00,   201006,   1.35,     64,   1.06,   1.06,   -.14,    .44,     71,    102,    -.1,   -.65,   -.25,    -.1,    .11,   -.18,    .34,   48.9,   79.1,
       05,      00,   201007,   2.46,   68.7,   1.19,   1.19,    .72,    .86,    138,     15,    .59,    .26,   -.24,    .16,   -.03,   -.11,    .59,   53.9,   83.4,
       05,      00,   201008,   2.34,   66.5,   1.37,   1.37,    .91,   1.37,    106,     29,    .55,    .74,    .44,    .24,    .31,    .38,    .38,   52.1,   80.9,
       05,      00,   201009,    .73,   61.2,    -.7,    -.7,  -2.09,    -.7,     36,    144,  -1.03,   -.34,    .02,   -.23,   -.11,     .1,    .26,   44.4,     78,
       05,      00,   201010,   1.41,   49.2,   -.67,   -.67,   -.13,   -.67,      0,    480,    .23,   -.55,   -.16,   -.37,   -.01,   -.12,    .27,   34.8,   63.6,
       05,      00,   201011,    .95,   33.6,   -.73,   -.73,   -.39,   -.73,      0,    926,   -.14,    .02,   -.59,    -.1,   -.11,   -.03,    .27,   20.1,   47.2,
       05,      00,   201012,   1.65,   31.1,   -.28,   -.28,   1.13,    .38,      0,   1048,   1.12,    .65,    .47,    .26,   -.01,    .07,    .27,   19.3,   42.9,
       05,      00,   201101,    .71,     24,   -.56,   -.56,   -.93,   -.56,      0,   1242,   -.63,    .42,    .22,   -.13,   -.34,    .01,    .22,   10.9,   37.1,
       05,      00,   201102,   1.17,   24.2,   -.52,   -.52,   -.04,   -.52,      0,   1139,    .27,   -.32,    .39,   -.35,   -.03,   -.03,    .31,   10.6,   37.8,
       05,      00,   201103,   1.16,   37.7,  -1.01,  -1.01,  -1.65,  -1.01,      0,    831,   -.43,   -.24,   -.58,   -.08,   -.11,   -.25,    .29,   24.1,   51.3,
       05,      00,   201104,    2.1,     43,    .18,   -.73,    .53,   -.22,      0,    654,    .52,     .1,    .14,    .13,   -.12,   -.27,    .23,   29.2,   56.8,
       05,      00,   201105,   2.57,   49.3,     .8,     .8,   1.93,     .8,      0,    494,    .77,    .74,    .45,    .56,    .05,     .2,    .41,   35.8,   62.9,
       05,      00,   201106,    .94,   62.9,    .45,    .45,    -.8,    .45,     61,    120,   -.83,    .15,    .28,    -.1,    .11,    .04,   -.06,   46.9,   78.9,
       05,      00,   201107,   2.54,     70,    .85,    .85,   1.31,    .85,    183,     10,    .72,   -.09,    .45,    .29,    .32,    .09,   -.03,   55.2,   84.7,
       05,      00,   201108,    1.6,   69.2,   -.38,   -.38,  -1.13,    .38,    165,     12,   -.62,    .05,   -.43,    .01,    .17,   -.18,    .13,   53.9,   84.5,
       05,      00,   201109,   1.27,   58.5,    -.5,    -.5,    -.5,    -.5,     15,    208,   -.14,   -.56,   -.08,    .12,   -.17,    .05,    .04,     44,     73,
       05,      00,   201110,   1.66,   47.1,   -.19,   -.19,    .79,    .42,      0,    547,    .54,    .22,   -.13,    .11,    .12,    .19,    -.1,   32.8,   61.3,
       05,      00,   201111,    .99,   34.9,   -.32,   -.32,   -.46,   -.32,      0,    891,   -.05,    .33,    .17,   -.23,    .04,    .17,      0,   21.3,   48.4,
       05,      00,   201112,    .91,   24.4,   -.53,   -.53,   -.73,   -.53,      0,   1249,   -.24,   -.33,    .03,   -.07,    .08,   -.15,   -.05,   11.9,     37,
       05,      00,   201201,    .69,   29.4,   -.95,   -.95,  -1.42,   -.95,      0,   1072,   -.68,   -.72,   -.66,   -.57,   -.24,   -.16,   -.08,   15.9,     43,
       05,      00,   201202,   1.36,   27.4,   -.89,   -.89,   -.11,   -.89,      0,   1071,    .68,   -.06,   -.29,   -.16,   -.42,    -.1,   -.06,   15.4,   39.3,
       05,      00,   201203,    .45,   41.9,  -2.31,  -2.31,  -4.52,  -2.31,      0,    683,  -2.05,  -1.06,   -1.3,    -.8,   -.67,   -.37,   -.47,   26.6,   57.2,
       05,      00,   201204,   1.38,   48.2,  -3.04,  -3.04,  -2.91,  -3.04,      0,    487,   -.37,  -1.63,   -1.1,  -1.25,  -1.06,   -.66,   -.71,   33.6,   62.8,
       05,      00,   201205,    .91,   55.4,  -4.15,  -4.15,  -4.26,  -4.15,      7,    307,  -1.46,  -1.34,  -2.07,  -1.95,  -1.36,  -1.27,   -.78,   39.8,     71,
       05,      00,   201206,    .42,   67.9,  -5.67,  -5.67,  -5.84,  -5.67,    142,     42,  -2.23,  -2.91,  -2.11,  -2.32,  -1.69,  -1.46,  -1.05,     51,   84.8,
       05,      00,   201207,   2.27,   70.6,  -5.99,  -5.99,  -2.73,  -5.99,    206,      4,    .28,     -1,  -1.87,  -1.87,  -1.94,  -1.62,  -1.09,   55.6,   85.6,
       05,      00,   201208,   1.07,   67.7,  -6.75,  -6.75,  -4.11,  -6.75,    121,     19,  -1.51,   -.82,  -1.55,  -2.31,  -2.33,  -1.88,  -1.44,   52.3,   83.2,
       05,      00,   201209,   1.29,   59.5,  -6.46,  -6.46,  -1.21,  -6.46,     22,    174,   -.11,  -1.15,   -.74,  -1.99,  -2.34,  -1.89,  -1.31,   44.2,   74.8,
       05,      00,   201210,    .72,   46.5,  -6.28,  -6.28,  -1.47,  -6.28,      0,    594,   -.85,   -.69,  -1.39,  -1.97,  -2.27,  -2.46,  -1.42,     32,     61,
       05,      00,   201211,    .44,   39.4,  -6.73,  -6.73,  -3.28,  -6.73,      0,    764,  -1.29,  -1.51,  -1.28,   -1.8,  -2.48,  -2.55,  -1.52,   24.5,   54.3,
       05,      00,   201212,   1.31,   25.9,  -6.27,  -6.27,   -.71,  -6.27,      0,   1183,    .56,   -.55,  -1.01,  -1.13,  -2.02,  -2.31,  -1.65,   13.5,   38.4,
       05,      00,   201301,    .91,   22.9,  -6.23,  -6.23,  -1.82,  -6.23,      0,   1247,   -.14,    .24,   -.56,   -1.5,  -1.88,  -2.24,  -1.63,    9.1,   36.7,
       05,      00,   201302,    .89,   25.7,  -6.35,  -6.35,  -2.28,  -6.35,      0,   1086,    -.4,   -.45,   -.11,  -1.12,  -1.59,  -2.25,  -1.66,   12.6,   38.8,
       05,      00,   201303,   1.07,     35,  -6.67,  -6.67,  -2.94,  -6.67,      0,    949,   -.61,   -.81,    -.8,  -1.31,   -1.4,  -2.11,   -1.7,     21,   48.9,
       05,      00,   201304,   1.67,   39.8,  -6.09,  -6.09,    -.3,  -6.09,      0,    790,    .04,   -.43,   -.62,   -.87,  -1.52,  -1.96,  -1.93,     26,   53.5,
       05,      00,   201305,   1.55,   52.8,  -6.03,  -6.03,  -1.71,  -6.03,      2,    380,   -.46,   -.37,   -.63,   -.63,  -1.24,  -1.67,  -2.16,   38.4,   67.2,
       05,      00,   201306,    .66,   65.6,  -6.71,  -6.71,  -3.89,  -6.71,     92,     77,  -1.47,  -1.24,   -.98,  -1.24,  -1.47,  -1.58,  -2.33,   48.9,   82.3,
       05,      00,   201307,   2.44,   68.5,   -6.4,   -6.4,  -1.15,   -6.4,    124,     16,    .56,   -.52,   -.68,   -.95,  -1.07,  -1.57,  -2.18,   54.2,   82.8,
       05,      00,   201308,   2.24,     67,   -5.9,   -5.9,   -.48,   -5.9,    112,     24,    .39,    .62,   -.22,   -.65,   -.64,  -1.13,  -2.11,   52.9,   81.1,
       05,      00,   201309,   3.88,   60.7,   1.74,  -3.55,   5.22,  -1.57,     36,    147,   2.72,   2.46,   2.26,    .82,     .4,   -.06,  -1.39,   47.7,   73.7,
       05,      00,   201310,   1.51,   44.2,   1.99,  -2.76,   1.29,   -.35,      0,    646,    .36,   2.06,   1.91,    .93,    .49,    .28,  -1.35,   30.9,   57.5,
       05,      00,   201311,   1.15,   35.2,   1.82,  -2.44,    .09,   -.08,      0,    875,    .26,    .34,   1.95,   1.24,    .58,    .52,   -1.3,   22.5,   47.9,
       05,      00,   201312,    .82,   23.7,   1.43,  -2.39,   -.61,   -.32,      0,   1245,   -.46,   -.23,   -.04,    1.7,    .66,    .31,  -1.33,   10.9,   36.6,
       05,      00,   201401,   1.18,   26.4,   1.34,  -2.08,     .2,   -.02,      0,   1178,    .41,   -.08,    .04,   1.79,    .81,    .42,  -1.21,   13.1,   39.8,
       05,      00,   201402,   1.18,   27.6,   1.31,  -1.76,    .31,     .3,      0,   1093,     .3,    .38,   -.02,   1.92,   1.16,    .51,  -1.24,   15.8,   39.4,
       05,      00,   201403,   1.15,   36.3,    .84,  -1.92,  -1.02,   -.23,      0,    892,   -.45,   -.24,   -.03,   -.12,    1.6,    .56,  -1.11,   22.1,   50.5,
       05,      00,   201404,   1.35,   43.3,    .44,  -2.04,   -.94,   -.64,      0,    637,   -.42,    -.7,   -.57,   -.49,   1.04,    .41,  -1.18,   29.6,   57.1,
       05,      00,   201405,   2.15,   52.5,    .47,  -1.75,    .22,   -.36,      2,    388,     .3,   -.13,   -.36,   -.35,    .96,    .64,   -.78,   38.5,   66.3,
       05,      00,   201406,   1.19,   62.5,    .18,  -1.81,   -.72,   -.63,     52,    129,   -.36,      0,   -.34,   -.36,   -.33,    .85,   -.55,     47,     78,
       05,      00,   201407,   2.76,   68.4,    .65,  -1.13,   1.47,     .3,    122,     17,   1.07,     .4,    .48,   -.09,   -.08,   1.02,   -.44,   54.2,   82.6,
       05,      00,   201408,   2.59,   64.7,   1.24,   1.24,   1.98,   1.24,     64,     61,    .93,   1.29,    .75,    .15,    .13,   1.16,    .03,   50.9,   78.4,
       05,      00,   201409,   2.08,     60,   1.63,   1.63,   1.55,   1.63,     22,    175,    .93,   1.24,   1.48,    .67,    .55,    .46,    .23,   45.7,   74.3,
       05,      00,   201410,   1.08,   49.9,   -.28,   1.18,   -.84,    .68,      0,    465,   -.23,    .42,    .75,    .73,    .34,    .32,     .3,   35.7,     64,
       05,      00,   201411,   1.12,   33.4,    .09,   1.15,    .27,    .72,      0,    963,     .2,   -.16,    .45,    .71,     .3,    .28,    .49,   20.1,   46.7,
       05,      00,   201412,   1.31,   27.9,    .29,   1.24,    .62,   1.03,      0,   1153,    .56,    .42,   -.01,   1.06,    .54,    .45,    .53,   16.4,   39.4,
       05,      00,   201501,    .65,   29.2,   -.29,    .82,   -.87,    .11,      0,   1101,   -.79,   -.14,   -.05,    .55,    .57,    .24,    .48,   17.3,   41.1,
       05,      00,   201502,   1.35,   32.1,   -.06,    .94,     .6,    .48,      0,    938,    .66,   -.14,    .13,    .36,    .66,    .28,    .59,   19.4,   44.9,
       05,      00,   201503,    .86,   40.6,   -.92,   -.92,  -2.61,   -.92,      0,    762,  -1.04,   -.42,   -.81,   -.58,    .56,    .19,    .53,   26.3,   54.9,
       05,      00,   201504,   1.88,   44.8,   -.98,   -.98,   -.44,   -.98,      0,    605,    .29,   -.43,   -.17,   -.25,    .24,    .38,    .64,   31.1,   58.6,
       05,      00,   201505,    5.3,   49.8,   2.56,   2.56,   7.67,   2.56,      0,    481,   3.08,   2.17,    1.7,   1.57,   1.53,   1.64,    1.7,   38.4,   61.1,
       05,      00,   201506,   1.91,   64.9,   2.71,   2.71,   1.24,   2.71,     84,     81,    .69,   2.49,   2.13,   1.55,   1.32,   1.95,   2.02,   50.6,   79.2,
       05,      00,   201507,   2.37,   66.6,    3.1,    3.1,   2.01,    3.1,     98,     33,    .44,    .73,    2.4,   1.91,   1.58,   1.82,   2.14,   52.9,   80.2,
       05,      00,   201508,   1.67,   66.9,   2.77,   2.77,   -.03,    2.7,    103,     28,   -.51,   -.05,    .28,   1.55,   1.45,   1.42,   1.82,     52,   81.8,
       05,      00,   201509,    .76,   62.6,   1.82,   1.82,     -2,    .87,     55,    112,   -.98,  -1.07,   -.59,    1.5,   1.03,    .89,    .98,   47.2,   77.9,
       05,      00,   201510,   1.82,   51.4,    1.8,    1.8,     .5,   1.03,      0,    414,    .73,   -.11,   -.35,   1.65,    1.3,   1.12,   1.02,   38.3,   64.6,
       05,      00,   201511,   1.69,   34.6,   2.07,   2.07,   1.37,   1.77,      0,    903,   1.22,   1.18,    .45,    .41,    1.4,   1.35,   1.18,   21.7,   47.4,
       05,      00,   201512,   1.47,   25.9,   2.25,   2.25,   1.17,   2.25,      0,   1204,    .84,   1.39,   1.41,     .4,    1.9,   1.45,   1.32,   14.2,   37.5,
